,SPY,QQQ,IWM,TLT,GLD,HYG,UUP
2020-02-07,303.586731,220.884445,152.600128,120.105850,147.789993,62.926853,22.983608
2020-02-10,305.853149,223.553940,153.460831,120.438515,148.169998,63.012672,23.018093
2020-02-11,306.383240,223.592529,154.525253,119.831436,147.660004,63.055603,22.992229
2020-02-12,308.357208,225.770477,155.589539,119.224373,147.539993,63.220100,23.052576
2020-02-13,308.028259,225.481400,155.996811,119.681679,148.380005,63.241535,23.078440
2020-02-14,308.521790,226.127060,155.395187,120.205597,149.000000,63.234444,23.069817
2020-02-18,307.726593,226.213837,155.061951,121.028854,150.910004,63.105659,23.156029
2020-02-19,309.197937,228.382202,155.857956,121.020569,151.789993,63.134289,23.199133
2020-02-20,307.927734,226.261978,156.237411,121.968567,152.410004,63.241535,23.268103
2020-02-21,304.756592,221.915649,154.654785,123.107864,154.699997,63.184357,23.130163
2020-02-24,294.649231,213.357773,149.999405,124.945663,156.089996,62.504807,23.138786
2020-02-25,285.720734,207.556183,144.668381,125.610931,153.300003,62.068451,23.069817
2020-02-26,284.669861,208.625961,142.993164,124.945663,153.970001,62.132824,23.087061
2020-02-27,271.884735,198.179199,137.958374,126.301170,154.000000,61.295910,22.949123
2020-02-28,270.742462,198.333420,135.431717,129.153519,148.380005,61.546272,22.871536
2020-03-02,282.467438,208.568069,139.781647,128.203262,149.199997,62.013294,22.750841
2020-03-03,274.379608,201.879929,136.931000,130.193695,153.889999,61.747425,22.656010
2020-03-04,285.912598,210.302795,140.827469,128.811188,154.160004,62.595261,22.733601
2020-03-05,276.408386,203.913330,136.347961,132.017456,157.490005,61.804920,22.561178
2020-03-06,271.839050,200.472870,133.645416,138.888245,157.550003,61.107998,22.431864
2020-03-09,250.609909,186.547104,120.651093,142.652496,157.809998,58.478302,22.190475
2020-03-10,263.577667,196.704697,124.417984,135.340424,154.479996,59.376408,22.518076
2020-03-11,250.728699,188.137268,116.504768,130.360214,153.929993,58.083138,22.552559
2020-03-12,226.739700,170.886703,103.630730,131.168076,147.789993,55.762402,22.793947
2020-03-13,246.122833,185.361740,110.572151,128.203262,143.279999,57.515518,23.656048
2020-03-16,219.191147,163.157669,95.902634,136.506348,141.639999,54.354126,22.897398
2020-03-17,231.025742,175.531830,100.298836,127.403694,143.559998,54.864281,23.302589
2020-03-18,219.328247,170.192856,92.524460,120.216591,140.699997,52.442932,23.656048
2020-03-19,219.794281,171.214386,96.134003,123.489510,138.039993,51.264618,24.216412
2020-03-20,210.322433,164.506851,93.847961,132.775360,140.110001,50.115017,24.147444
2020-03-23,204.944885,164.625656,92.459671,138.247040,146.300003,49.310299,24.112959
2020-03-24,223.513535,177.373871,100.918961,135.673630,153.399994,51.343636,23.837090
2020-03-25,226.859589,176.060394,102.173233,135.365463,151.300003,52.787815,23.612940
2020-03-26,240.105850,185.331818,108.528282,136.031723,153.240005,55.201946,23.233618
2020-03-27,232.954193,178.957733,104.579605,139.662735,152.250000,55.345665,23.043955
2020-03-30,240.519501,185.467010,106.883759,138.513397,152.919998,55.819862,23.147408
2020-03-31,236.934479,183.883163,106.344902,137.389191,148.050003,55.374390,23.130163
2020-04-01,226.271301,176.070068,99.097900,139.314133,149.449997,53.854385,23.276722
2020-04-02,231.492569,179.643417,100.036308,140.198120,151.899994,54.273197,23.397415
2020-04-03,228.146545,177.093750,97.202553,140.531708,152.649994,53.110600,23.526733
2020-04-06,243.470383,189.755066,104.644646,140.164795,156.880005,54.403172,23.535353
2020-04-07,243.718445,189.677856,104.914085,138.696899,156.039993,54.403172,23.319828
2020-04-08,251.899719,193.705109,109.698959,137.687805,154.649994,55.818508,23.406038
2020-04-09,255.733017,193.985168,114.948372,137.938019,158.690002,59.472340,23.233618
2020-04-13,253.398132,196.080902,111.835884,136.678619,161.410004,58.620255,23.199133
2020-04-14,260.871552,204.608643,114.102882,136.645203,162.679993,58.865772,23.069817
2020-04-15,255.328491,202.261841,109.448105,140.264923,161.850006,58.316982,23.242239
2020-04-16,256.560211,205.951080,108.621201,141.857864,161.710007,58.259197,23.345692
2020-04-17,263.491364,207.921280,113.406059,139.956284,158.570007,58.555244,23.285345
2020-04-20,258.849182,205.458557,112.068169,141.082184,159.699997,57.674305,23.362936
2020-04-21,250.989716,197.877228,109.392357,142.858612,158.610001,56.620026,23.397415
2020-04-22,256.560211,203.749115,110.720955,141.399139,161.729996,57.118282,23.466385
2020-04-23,256.541809,203.314529,111.807999,142.149750,163.339996,57.089390,23.475006
2020-04-24,260.117767,206.520889,113.731247,142.483337,162.639999,56.555027,23.423283
2020-04-27,263.868256,208.182007,118.237381,139.831192,161.559998,56.786110,23.362936
2020-04-28,262.654877,204.261002,119.956215,141.440826,160.839996,56.959404,23.337069
2020-04-29,269.530701,211.504288,125.856026,140.706879,161.729996,57.963127,23.242239
2020-04-30,267.021271,211.417374,121.071144,139.063919,158.800003,58.078671,23.095682
2020-05-01,259.952332,205.458557,116.267700,140.254776,159.779999,57.076843,23.121546
2020-05-04,260.669342,207.853638,116.769417,139.594986,160.339996,56.997070,23.250858
2020-05-05,263.077759,210.210144,117.670654,138.701385,161.020004,57.490360,23.268103
2020-05-06,261.294373,211.504288,116.806580,136.463364,158.949997,57.163921,23.380177
2020-05-07,264.447418,214.227753,118.404640,138.743179,161.389999,57.308971,23.311207
2020-05-08,268.822937,217.163696,122.975822,136.939453,160.419998,57.853058,23.302589
2020-05-11,268.878113,219.104874,122.362595,135.870422,159.419998,57.591892,23.388796
2020-05-12,263.518982,214.517532,117.967957,137.265045,160.039993,57.519367,23.345692
2020-05-13,258.858368,211.832626,114.019272,138.225418,161.580002,57.214684,23.388796
2020-05-14,261.956268,214.237427,114.390915,139.578323,163.009995,57.018810,23.414660
2020-05-15,263.160461,215.628113,116.211975,139.219238,163.929993,57.098614,23.431900
2020-05-18,271.176178,219.645737,123.273102,136.162781,162.690002,58.106968,23.242239
2020-05-19,268.390991,219.095261,120.838890,136.672150,164.259995,58.179497,23.224997
2020-05-20,272.950409,223.470154,124.499519,137.081360,164.649994,58.796097,23.147408
2020-05-21,271.065918,221.036484,124.722519,137.423767,162.250000,58.781590,23.199133
2020-05-22,271.580597,221.799454,125.326431,138.250458,163.210007,58.926697,23.268103
2020-05-26,274.926697,221.200653,128.940628,136.396576,160.889999,59.369194,23.095682
2020-05-27,279.017334,222.407852,132.945053,136.146088,161.179993,59.492531,23.087061
2020-05-28,278.502563,222.118134,129.795395,135.644974,161.720001,59.550583,22.966366
2020-05-29,279.743561,225.372757,129.052139,136.613724,162.910004,59.789963,22.931885
2020-06-01,280.874146,226.048813,130.287781,135.693878,163.660004,60.242191,22.802567
2020-06-02,283.199829,227.565125,131.365585,135.200516,162.600006,60.839390,22.776703
2020-06-03,286.968781,228.588837,134.533829,133.402863,159.600006,61.123413,22.638769
2020-06-04,286.214935,226.985611,134.338715,131.471176,161.279999,60.934090,22.552559
2020-06-05,293.550629,231.486130,139.532379,130.534714,158.009995,61.509411,22.595661
2020-06-08,297.098785,233.282471,142.236069,131.036484,159.720001,61.582218,22.535315
2020-06-09,294.883453,234.972580,139.606705,132.524780,161.259995,61.101597,22.466349
2020-06-10,293.238068,237.792648,135.815994,134.489822,163.570007,61.014187,22.354273
2020-06-11,276.333160,226.010208,125.456520,137.031830,162.389999,59.448399,22.578423
2020-06-12,279.642426,227.806580,128.466766,135.710663,162.619995,60.038303,22.638769
2020-06-15,282.253113,230.578339,131.436935,135.785858,162.330002,60.620892,22.543938
2020-06-16,287.685822,234.537964,134.597260,133.703812,162.250000,60.868534,22.612906
2020-06-17,286.490723,235.281631,132.164047,134.255722,162.559998,60.584476,22.630148
2020-06-18,286.601105,235.919052,132.117493,135.677185,162.240005,60.562622,22.716356
2020-06-19,284.963135,235.880417,131.436935,135.785858,164.029999,60.358734,22.742218
2020-06-22,286.791290,238.709213,132.751404,135.802612,165.089996,60.315033,22.621525
2020-06-23,288.111542,240.740875,133.310699,134.874451,166.479996,60.402431,22.543938
2020-06-24,280.762207,235.777878,128.985092,136.321091,165.899994,59.783424,22.647390
2020-06-25,283.772186,238.022308,130.933502,136.714066,165.800003,59.805260,22.681871
2020-06-26,277.032135,232.401413,127.409637,138.177338,166.539993,59.237213,22.716356
2020-06-29,281.103851,234.936157,131.576736,137.742569,166.630005,58.902180,22.724977
2020-06-30,284.704681,239.541245,133.478531,137.073608,167.369995,59.441120,22.690495
2020-07-01,286.698944,242.337158,132.210693,136.807388,166.619995,59.626183,22.638769
2020-07-02,288.277832,243.981873,132.751404,136.949722,166.979996,60.064949,22.656010
2020-07-06,292.727997,249.980011,133.711578,136.388779,167.979996,60.496422,22.535315
2020-07-07,289.708954,248.257935,131.343719,138.305878,169.039993,60.094208,22.587044
2020-07-08,291.924805,251.527908,132.322556,137.753387,170.089996,60.255104,22.466349
2020-07-09,290.262817,253.646698,129.647034,139.946716,169.630005,60.123459,22.543938
2020-07-10,293.226532,255.378387,131.735291,139.243515,169.190002,60.328239,22.509455
2020-07-13,290.687592,250.125168,130.066483,139.703918,169.399994,59.999123,22.474968
2020-07-14,294.454620,251.895584,132.220001,139.904861,170.190002,60.511089,22.431864
2020-07-15,297.159790,252.408325,137.067642,139.251877,170.339996,60.854782,22.371517
2020-07-16,296.181091,250.686264,136.256638,139.913223,168.729996,60.913288,22.449106
2020-07-17,297.039734,250.976532,136.657501,139.620224,170.119995,61.081528,22.354273
2020-07-20,299.440308,258.096954,136.070175,139.963470,170.940002,61.447193,22.319792
2020-07-21,300.077423,255.407547,137.999893,140.047134,173.000000,61.732437,22.181854
2020-07-22,301.785431,256.307159,138.074509,140.465744,175.630005,61.856724,22.121508
2020-07-23,298.184692,249.612381,138.214340,142.106583,177.179993,61.812855,22.078403
2020-07-24,296.264252,247.242111,136.182037,142.098221,178.699997,61.871384,21.983572
2020-07-27,298.424591,251.653732,137.599060,141.570786,182.229996,62.017624,21.819771
2020-07-28,296.532013,248.451462,136.228638,142.550247,183.750000,61.856724,21.854258
2020-07-29,300.178925,251.315079,139.230469,142.307480,185.130005,62.200485,21.750807
2020-07-30,299.107910,252.630859,138.680405,143.245026,183.759995,62.332123,21.664593
2020-07-31,301.471527,257.139130,137.375351,143.153030,185.429993,62.449131,21.793911
2020-08-03,303.567383,260.612305,139.612717,142.432220,185.639999,62.464523,21.793911
2020-08-04,304.739899,261.579834,140.572891,143.789978,189.589996,62.442516,21.716322
2020-08-05,306.632721,262.228027,143.369614,142.532822,191.350006,62.552654,21.621489
2020-08-06,308.682434,265.701141,143.313675,143.328979,193.889999,62.692162,21.621489
2020-08-07,308.904053,262.634308,145.588333,142.373596,190.809998,62.537968,21.750807
2020-08-10,309.827209,261.512115,147.098572,141.736679,190.149994,62.567348,21.785288
2020-08-11,307.269806,256.558716,146.250290,140.052094,179.940002,62.001945,21.819771
2020-08-12,311.553802,263.011566,146.846893,138.778198,179.100006,62.016647,21.750807
2020-08-13,310.990631,263.611420,146.539230,137.294785,183.330002,61.847759,21.742184
2020-08-14,310.999908,263.301819,146.445999,136.758423,182.539993,61.737625,21.707701
2020-08-17,311.987793,266.359009,147.201187,137.102066,186.500000,62.104740,21.612867
2020-08-18,312.661835,268.922699,145.793457,138.082611,188.179993,62.200191,21.492174
2020-08-19,311.359924,267.113617,145.802765,137.219391,182.240005,62.023964,21.664593
2020-08-20,312.329407,270.818970,145.206161,138.459747,183.500000,62.229584,21.604246
2020-08-21,313.437378,272.695862,144.134064,139.289444,182.029999,62.222221,21.707701
2020-08-24,316.613464,274.398560,145.644318,139.063187,181.000000,62.508591,21.742184
2020-08-25,317.721375,276.555939,145.802765,137.998825,181.220001,62.574699,21.664593
2020-08-26,320.906738,282.457428,144.889191,137.470825,183.360001,62.567348,21.638729
2020-08-27,321.608368,281.576996,145.243439,135.132523,181.240005,62.471882,21.664593
2020-08-28,323.685852,283.008881,146.473984,135.031952,184.389999,62.523266,21.492174
2020-08-31,322.513306,285.282471,144.898453,135.928711,184.830002,62.435196,21.466311
2020-09-01,325.550873,290.158295,146.557892,137.483429,185.050003,62.775043,21.509418
2020-09-02,330.259613,292.905853,147.723206,138.792282,182.619995,62.848755,21.587006
2020-09-03,318.893982,278.055511,143.360306,139.186615,181.139999,62.458035,21.595625
2020-09-04,316.290314,274.350067,142.446716,136.543777,181.639999,62.288483,21.630112
2020-09-08,307.648285,261.163849,139.705933,137.382767,181.289993,61.941956,21.742184
2020-09-09,313.723511,268.835754,141.822098,137.013611,183.050003,62.428513,21.707701
2020-09-10,308.276215,263.475983,139.976273,137.709946,182.460007,62.133617,21.750807
2020-09-11,308.433105,261.647583,139.044037,138.003647,182.449997,62.258953,21.707701
2020-09-14,312.495636,266.204224,142.707718,137.995209,183.889999,62.192631,21.655973
2020-09-15,314.074402,269.977325,142.978088,137.659622,183.449997,62.362179,21.673214
2020-09-16,312.827972,265.672150,144.329865,137.248566,183.970001,62.362179,21.699078
2020-09-17,310.076660,261.521698,143.276428,137.667999,182.960007,62.295841,21.621489
2020-09-18,306.506714,258.184052,142.903503,137.240097,183.199997,62.140995,21.647352
2020-09-21,303.095490,258.803253,137.897354,137.936508,179.520004,61.639706,21.802532
2020-09-22,306.182343,263.611420,138.960159,137.827499,178.649994,61.853504,21.880117
2020-09-23,299.081665,255.562241,134.820114,138.012024,174.789993,61.226864,22.000813
2020-09-24,299.878906,256.752258,134.820114,138.540619,175.440002,61.263718,21.966328
2020-09-25,304.726990,262.721375,137.009903,138.540619,174.940002,61.153118,22.026674
2020-09-28,309.788361,268.177826,140.388184,138.146271,176.699997,61.551247,21.957708
2020-09-29,308.101196,266.968445,139.751770,138.305725,178.190002,61.602859,21.854258
2020-09-30,310.437256,268.796967,140.172882,136.979965,177.119995,61.853504,21.854258
2020-10-01,312.430176,273.063385,142.409439,137.205963,178.699997,62.065983,21.819771
2020-10-02,309.463898,265.381897,143.036453,136.693619,178.539993,62.065983,21.871500
2020-10-05,314.951660,271.041504,146.985504,134.022766,179.410004,62.532425,21.776669
2020-10-06,310.474274,266.204224,146.564362,134.745056,177.300003,62.391716,21.837015
2020-10-07,315.878540,270.809326,149.764832,133.762390,177.220001,62.613884,21.811153
2020-10-08,318.677979,272.250793,151.467941,134.484695,177.850006,62.754551,21.802532
2020-10-09,321.523956,276.410828,152.253998,134.459427,181.080002,62.895206,21.673214
2020-10-12,326.696472,284.943726,153.274048,134.887787,180.559998,63.213581,21.647352
2020-10-13,324.564423,284.934143,152.253998,135.853699,177.720001,62.932236,21.776669
2020-10-14,322.525085,282.554138,150.747375,136.164383,178.270004,62.776749,21.724941
2020-10-15,322.126434,280.657959,152.300812,135.929260,178.919998,62.732330,21.828392
2020-10-16,321.931793,279.119690,151.926498,135.551361,178.300003,62.658310,21.802532
2020-10-19,317.037292,274.562927,150.111069,135.039047,178.389999,62.436176,21.733562
2020-10-20,318.307343,275.153229,150.438568,133.754013,179.250000,62.658310,21.664593
2020-10-21,317.704803,274.940369,149.147217,133.292023,180.600006,62.650898,21.552521
2020-10-22,319.447418,274.930695,151.720642,131.906158,178.830002,62.761940,21.638729
2020-10-23,320.532104,275.472443,152.600281,132.712479,178.639999,62.836002,21.587006
2020-10-26,314.608643,271.341370,149.306335,133.947128,178.550003,62.280670,21.664593
2020-10-27,313.524017,273.460052,148.024231,134.845810,179.020004,62.310329,21.621489
2020-10-28,302.808075,262.798828,143.466919,134.971848,176.130005,61.792065,21.759424
2020-10-29,305.885651,267.394165,145.179428,133.661575,175.399994,61.969719,21.845634
2020-10-30,302.696838,260.612305,143.261032,132.342957,176.199997,62.103008,21.871500
2020-11-02,306.089630,261.192841,145.815765,133.334259,177.910004,62.250980,21.897362
2020-11-03,311.493866,265.710724,149.951950,132.560654,178.919998,62.786335,21.776669
2020-11-04,318.455627,277.571777,150.120392,135.436264,178.820007,63.373749,21.742184
2020-11-05,324.666351,284.808289,154.322144,135.671707,182.929993,63.596821,21.535278
2020-11-06,324.592224,285.021118,153.114990,134.032120,183.190002,63.373749,21.457687
2020-11-09,328.670898,279.197144,158.664215,131.215393,175.080002,63.857048,21.595625
2020-11-10,328.188965,274.195343,161.612030,130.458710,175.660004,63.767857,21.595625
2020-11-11,330.626892,280.329041,161.546509,130.929581,174.899994,63.745571,21.621489
2020-11-12,327.419464,279.013275,159.066574,133.157623,175.960007,63.314274,21.621489
2020-11-13,331.952423,281.460968,162.360657,132.981155,177.160004,63.529915,21.578382
2020-11-16,336.096069,283.657074,166.225494,132.661636,177.149994,63.886814,21.526657
2020-11-17,334.288422,282.757294,167.002151,133.527634,176.500000,63.909107,21.492174
2020-11-18,330.265320,280.667633,164.662704,133.914337,175.490005,63.790123,21.500795
2020-11-19,331.655792,282.863770,165.926010,134.603790,175.160004,64.005768,21.466311
2020-11-20,329.384674,280.928833,166.103806,135.797745,175.690002,63.886814,21.492174
2020-11-23,331.359192,280.938538,169.210693,135.175552,172.229996,63.983482,21.526657
2020-11-24,336.698608,284.885773,172.392349,133.830368,169.589996,64.176826,21.423208
2020-11-25,336.179443,286.636871,171.802841,133.418350,169.509995,64.147049,21.388723
2020-11-27,337.115753,289.277924,172.532730,134.713165,167.789993,64.251175,21.345617
2020-11-30,335.623291,289.868073,169.397812,134.545013,166.669998,64.184258,21.397341
2020-12-01,339.294189,293.583191,170.969971,132.561172,170.179993,64.349220,21.207682
2020-12-02,340.007935,293.960419,171.147766,131.509155,171.460007,64.528343,21.181818
2020-12-03,339.915222,294.376465,172.111633,132.569626,172.809998,64.565689,21.069744
2020-12-04,342.844452,295.576141,176.116837,130.625427,172.320007,64.834435,21.095608
2020-12-07,342.140015,297.249786,176.285294,131.803680,174.889999,64.804573,21.130091
2020-12-08,343.141144,298.255920,178.549896,132.426544,175.500000,64.752342,21.155954
2020-12-09,340.063538,291.503082,177.249161,131.988846,172.500000,64.655304,21.164574
2020-12-10,339.952301,292.673676,178.961685,133.158875,172.169998,64.774704,21.104227
2020-12-11,339.553741,292.025543,178.082001,133.630127,172.490005,64.707527,21.155954
2020-12-14,338.033386,294.144287,178.290390,133.259735,171.539993,64.722488,21.095608
2020-12-15,342.603424,297.288483,182.749298,132.813736,173.940002,64.924026,21.026640
2020-12-16,343.141144,298.923431,182.092224,132.460159,174.899994,64.826973,21.000778
2020-12-17,345.059967,300.877747,184.260620,132.109726,176.740005,64.923721,20.888702
2020-12-18,343.682190,299.968292,183.368866,131.713745,176.440002,64.976143,20.914570
2020-12-21,342.453308,299.407227,183.274979,132.236038,175.880005,64.743759,20.957672
2020-12-22,341.876129,300.221283,185.358963,132.918533,174.490005,64.826241,21.069744
2020-12-23,342.183319,298.709290,186.935974,132.000153,175.649994,65.118614,20.974915
2020-12-24,343.514618,300.027466,186.813965,132.522537,176.350006,65.253494,20.992157
2020-12-28,346.465729,303.051239,186.119293,132.581558,175.710007,65.335991,20.992157
2020-12-29,345.804688,303.322662,182.514664,132.413010,176.350006,65.253494,20.923187
2020-12-30,346.298065,303.332397,184.373322,132.699448,177.699997,65.388428,20.836977
2020-12-31,348.057617,304.078674,184.044754,132.893280,178.360001,65.440895,20.897326
2021-01-04,343.319153,299.785034,181.641617,132.733170,182.330002,65.305939,20.914570
2021-01-05,345.683624,302.256622,184.448410,131.747406,182.869995,65.328461,20.793875
2021-01-06,347.750336,298.069550,191.995697,129.042862,179.899994,65.208549,20.768009
2021-01-07,352.917084,305.280548,195.412598,127.905479,179.479996,65.395920,20.888702
2021-01-08,354.927887,309.205841,194.990189,127.492592,173.339996,65.493370,20.923187
2021-01-11,352.535339,304.737701,194.821213,127.281982,173.000000,65.141075,21.052502
2021-01-12,352.609833,304.253174,198.313202,127.180870,174.119995,65.223526,20.940432
2021-01-13,353.559357,306.307861,196.895752,128.613190,173.369995,65.418411,21.009398
2021-01-14,352.321228,304.669830,200.829025,127.408401,173.279999,65.403404,20.966293
2021-01-15,349.751862,302.256622,197.834503,127.913933,171.130005,65.298470,21.104227
2021-01-19,352.498138,306.666504,200.368988,128.326660,172.580002,65.485909,21.043880
2021-01-20,357.376221,313.799835,201.251373,128.453110,175.389999,65.605812,21.035261
2021-01-21,357.702087,316.310028,199.505417,127.551636,175.279999,65.568336,20.940432
2021-01-22,356.435974,315.399078,201.824036,127.964409,173.899994,65.440895,20.983534
2021-01-25,357.841675,318.006134,201.626877,129.472595,174.050003,65.455902,21.009398
2021-01-26,357.283112,318.471405,200.228226,129.228180,173.619995,65.358467,20.949049
2021-01-27,348.550934,309.593536,196.557846,129.556778,172.520004,65.171036,21.078367
2021-01-28,351.548523,311.425293,195.928879,128.840652,172.679993,65.365944,21.026640
2021-01-29,344.510712,304.873352,192.962555,128.065521,172.610001,65.193527,21.052502
2021-02-01,350.245270,312.491455,197.703064,128.214020,174.229996,65.402710,21.155954
2021-02-02,355.197754,317.589417,200.519211,127.387360,172.110001,65.560684,21.181818
2021-02-03,355.477142,316.329498,201.120026,126.256996,171.850006,65.613342,21.173195
2021-02-04,359.517334,320.070587,205.222168,125.919540,168.149994,65.748787,21.268028
2021-02-05,360.932404,321.156036,208.066467,124.865181,169.809998,65.846626,21.147335
2021-02-08,363.539001,323.307709,213.379639,125.413528,171.520004,66.042229,21.138714
2021-02-09,363.296967,323.239929,214.384079,125.506409,172.080002,65.921806,21.026640
2021-02-10,363.138672,322.503235,212.975967,126.341400,172.710007,65.906769,21.018019
2021-02-11,363.725128,324.276886,212.731903,125.649757,171.210007,65.936882,21.009398
2021-02-12,365.521942,326.089386,213.332703,124.089203,170.690002,66.042229,21.026640
2021-02-16,365.205353,325.207458,211.990311,122.199722,168.240005,65.936882,21.026640
2021-02-17,365.289154,323.647003,210.328781,122.975777,166.330002,65.914299,21.112848
2021-02-18,363.734528,322.231903,207.071457,122.478111,166.320007,65.824005,21.043880
2021-02-19,363.092194,320.826569,211.389572,120.850166,167.009995,65.831535,20.992157
2021-02-22,360.299377,312.510742,210.019028,119.930679,169.509995,65.628365,20.931810
2021-02-23,360.736847,311.580414,208.169769,119.584900,169.119995,65.786392,20.949049
2021-02-24,364.711975,314.148743,213.088608,118.800339,169.000000,65.854126,20.914570
2021-02-25,355.923920,303.196686,205.212753,116.860313,165.820007,65.229652,20.983534
2021-02-26,354.089996,304.466400,204.931152,120.723564,161.809998,65.034004,21.138714
2021-03-01,362.673248,313.625336,212.215607,119.129150,161.529999,65.764168,21.155954
2021-03-02,359.843170,308.595184,208.132202,119.137558,162.410004,65.666000,21.078367
2021-03-03,355.076813,299.639679,205.879288,117.845459,160.619995,65.454620,21.138714
2021-03-04,350.682800,294.735596,200.124954,117.085342,159.039993,65.205429,21.276648
2021-03-05,357.134155,299.174530,204.367981,117.313354,159.139999,65.401733,21.354239
2021-03-08,355.356079,290.703613,205.334824,116.401299,157.490005,64.926086,21.474932
2021-03-09,360.429779,302.169312,209.652924,118.014389,160.839996,65.016701,21.354239
2021-03-10,362.673248,301.306732,213.295135,118.250824,161.660004,65.220543,21.319756
2021-03-11,366.350433,308.246277,217.988739,117.397812,161.520004,65.462143,21.216299
2021-03-12,366.843872,305.745758,219.274811,114.906525,161.490005,65.280907,21.285271
2021-03-15,369.031494,309.012054,220.053925,115.582115,162.199997,65.288490,21.328377
2021-03-16,368.566101,310.708038,216.374146,115.117622,162.350006,65.137466,21.328377
2021-03-17,369.822876,311.987457,218.073196,114.256210,163.509995,65.228096,21.224922
2021-03-18,364.442017,302.431061,211.436493,113.099152,162.559998,64.729767,21.354239
2021-03-19,363.767700,303.497192,213.032303,113.800163,163.240005,64.978905,21.362862
2021-03-22,366.672424,309.188721,211.427094,115.075371,163.000000,65.212975,21.319756
2021-03-23,363.786346,307.839844,203.757782,116.114182,161.809998,65.280907,21.449070
2021-03-24,361.937134,302.647980,199.045441,116.739113,162.369995,65.318695,21.500795
2021-03-25,363.973206,302.124054,203.764801,115.818550,161.779999,65.431961,21.561142
2021-03-26,369.838562,306.655853,207.479675,115.413155,162.240005,65.628265,21.535278
2021-03-29,369.651733,306.568604,201.639313,114.433533,160.309998,65.666000,21.587006
2021-03-30,368.671051,305.025604,205.034454,115.033157,157.570007,65.507477,21.673214
2021-03-31,370.165466,309.693359,207.790024,114.391319,159.960007,65.824608,21.655973
2021-04-01,374.162903,314.972565,210.423416,116.289879,161.979996,65.963966,21.561142
2021-04-05,379.533356,321.260834,211.580170,115.782486,161.919998,65.994263,21.492174
2021-04-06,379.309174,321.037720,210.959488,116.568954,163.220001,66.107903,21.440449
2021-04-07,379.748138,321.814056,207.554947,115.757103,162.759995,66.085152,21.466311
2021-04-08,381.550690,325.171661,209.313629,116.712738,164.509995,66.107903,21.371481
2021-04-09,384.324646,327.141693,209.341797,116.289879,163.270004,66.062454,21.388723
2021-04-12,384.464752,326.714722,208.523590,116.239189,162.279999,65.994263,21.380102
2021-04-13,385.604126,330.528534,207.978149,117.110207,163.429993,66.039719,21.302513
2021-04-14,384.287323,326.559540,210.028381,116.738098,162.720001,66.009445,21.276648
2021-04-15,388.415558,331.508636,210.940643,118.691719,165.350006,66.274590,21.276648
2021-04-16,389.713806,331.896759,211.279205,117.769836,166.350006,66.138229,21.250784
2021-04-19,387.798981,328.859344,208.532990,117.431564,165.889999,66.032143,21.130091
2021-04-20,384.959778,326.462341,204.263245,117.972832,166.479996,65.918526,21.164574
2021-04-21,388.602264,329.257294,209.257187,118.209557,168.130005,66.138229,21.138714
2021-04-22,385.053101,325.288269,208.391922,118.725426,167.039993,66.017006,21.199060
2021-04-23,389.228058,329.383423,212.323166,118.446388,166.399994,66.191246,21.078367
2021-04-26,390.040649,331.528107,214.533279,118.277229,166.839996,66.160965,21.078367
2021-04-27,389.956543,330.091766,214.853058,117.245537,166.419998,66.070030,21.086987
2021-04-28,389.844574,328.975830,215.219833,117.321625,166.910004,66.198830,21.009398
2021-04-29,392.328949,330.159729,214.420471,116.974930,166.220001,66.274590,21.018019
2021-04-30,389.751068,327.995636,211.504974,117.245537,165.660004,66.244278,21.190437
2021-05-03,390.591644,326.248810,212.539459,117.315819,167.809998,66.270134,21.095608
2021-05-04,388.182007,320.377808,210.000168,118.111923,166.580002,66.232132,21.190437
2021-05-05,388.303375,319.300690,209.163147,118.306725,167.270004,66.361351,21.181818
2021-05-06,391.404236,321.707275,209.341797,118.501495,170.059998,66.338516,21.078367
2021-05-07,394.252869,324.317780,211.975189,117.917145,171.589996,66.384163,20.923187
2021-05-10,390.348877,316.127350,206.586212,116.722961,172.110001,66.232132,20.923187
2021-05-11,386.865143,315.690643,205.927856,116.062347,172.139999,66.163704,20.905947
2021-05-12,378.645996,307.519592,199.241058,114.842766,170.429993,65.844467,21.061125
2021-05-13,383.194580,309.897095,202.908936,115.020645,171.130005,66.080078,21.026640
2021-05-14,389.078583,316.738678,207.865280,116.096214,172.690002,66.292923,20.940432
2021-05-17,388.088593,314.817200,208.147430,115.850594,174.699997,66.171295,20.914570
2021-05-18,384.744965,312.692017,206.567429,115.554214,175.039993,66.011627,20.819735
2021-05-19,383.736298,313.051025,204.978012,115.274666,175.160004,65.836853,20.914570
2021-05-20,387.864441,319.106506,206.341629,116.223267,175.960007,66.118095,20.811113
2021-05-21,387.546875,317.340302,206.877747,116.595924,176.039993,66.216904,20.880083
2021-05-24,391.497650,322.677765,208.222641,117.027878,176.350006,66.292923,20.828354
2021-05-25,390.628967,323.124146,206.209991,118.111923,177.949997,66.300522,20.802490
2021-05-26,391.404236,324.249817,210.056580,117.908699,177.639999,66.323311,20.880083
2021-05-27,391.609741,323.036774,212.219711,117.434364,177.710007,66.292923,20.862839
2021-05-28,392.310303,324.055725,212.078629,117.248024,178.380005,66.270134,20.880083
2021-06-01,391.964630,322.978577,214.486252,117.221748,177.899994,66.469193,20.845598
2021-06-02,392.581085,323.609344,214.740204,117.493172,178.770004,66.553085,20.845598
