,SPY buy-and-hold,Monthly equal weight,Trend inverse-vol proxy,Sparse tangent proxy
2018-01-02,0.999500,0.999500,0.999500,0.999500
2018-01-03,1.005822,1.003469,1.003469,1.005822
2018-01-04,1.010061,1.005182,1.005182,1.010061
2018-01-05,1.016792,1.007551,1.007551,1.016792
2018-01-08,1.018652,1.009035,1.009035,1.018652
2018-01-09,1.020958,1.006462,1.006462,1.020958
2018-01-10,1.019396,1.005418,1.005418,1.019396
2018-01-11,1.026833,1.010874,1.010874,1.026833
2018-01-12,1.033527,1.013760,1.013760,1.033527
2018-01-16,1.029994,1.010931,1.010931,1.029994
2018-01-17,1.039812,1.014307,1.014307,1.039812
2018-01-18,1.038064,1.011117,1.011117,1.038064
2018-01-19,1.042787,1.014457,1.014457,1.042787
2018-01-22,1.051266,1.018113,1.018113,1.051266
2018-01-23,1.053497,1.021546,1.021546,1.053497
2018-01-24,1.053088,1.018999,1.018999,1.053088
2018-01-25,1.053534,1.019313,1.019313,1.053534
2018-01-26,1.065732,1.023316,1.023316,1.065732
2018-01-29,1.058666,1.018775,1.018775,1.058666
2018-01-30,1.047807,1.012376,1.012376,1.047807
2018-01-31,1.048328,1.014165,1.014165,1.048328
2018-02-01,1.047138,1.010569,1.010569,1.047138
2018-02-02,1.024342,0.998479,0.998479,1.024342
2018-02-05,0.981501,0.983093,0.983093,0.981501
2018-02-06,1.000839,0.989752,0.989752,1.000839
2018-02-07,0.995410,0.985898,0.985898,0.995410
2018-02-08,0.958073,0.969714,0.969714,0.958073
2018-02-09,0.972464,0.973790,0.973790,0.972464
2018-02-12,0.986744,0.981186,0.981186,0.986744
2018-02-13,0.989199,0.982704,0.982704,0.989199
2018-02-14,1.002550,0.989582,0.989582,1.002550
2018-02-15,1.015342,0.996630,0.996630,1.015342
2018-02-16,1.015640,0.998392,0.998392,1.015640
2018-02-20,1.009280,0.994490,0.994490,1.009280
2018-02-21,1.004260,0.991067,0.991067,1.004260
2018-02-22,1.005562,0.991757,0.991757,1.005562
2018-02-23,1.021590,1.000994,1.000994,1.021590
2018-02-26,1.033453,1.005937,1.005937,1.033453
2018-02-27,1.020548,0.999136,0.999136,1.020548
2018-02-28,1.010210,0.995483,0.995483,1.010210
2018-03-01,0.995521,0.989972,0.989972,0.995521
2018-03-02,1.000653,0.993994,0.993994,1.000653
2018-03-05,1.012218,0.997816,0.997816,1.012218
2018-03-06,1.014784,1.001838,1.001838,1.014784
2018-03-07,1.014412,1.001846,1.001846,1.014412
2018-03-08,1.019321,1.004576,1.004576,1.019321
2018-03-09,1.037060,1.011717,1.011717,1.037060
2018-03-12,1.035758,1.012987,1.012987,1.035758
2018-03-13,1.029064,1.009540,1.009540,1.029064
2018-03-14,1.023784,1.009151,1.009151,1.023784
2018-03-15,1.022668,1.007860,1.007860,1.022668
2018-03-16,1.023777,1.008203,1.008203,1.023777
2018-03-19,1.009925,1.000413,1.000413,1.009925
2018-03-20,1.011643,1.000991,1.000991,1.011643
2018-03-21,1.009701,1.002484,1.002484,1.009701
2018-03-22,0.984461,0.992428,0.992428,0.984461
2018-03-23,0.963478,0.983660,0.983660,0.963478
2018-03-26,0.989838,0.995878,0.995878,0.989838
2018-03-27,0.972999,0.987404,0.987404,0.972999
2018-03-28,0.970124,0.984983,0.984983,0.970124
2018-03-29,0.982520,0.991879,0.991879,0.982520
2018-04-02,0.961312,0.982522,0.982522,0.961312
2018-04-03,0.973634,0.986328,0.986328,0.973634
2018-04-04,0.984051,0.991979,0.991979,0.984051
2018-04-05,0.991817,0.993977,0.993977,0.991817
2018-04-06,0.969713,0.985642,0.985642,0.969713
2018-04-09,0.974493,0.988374,0.988374,0.974493
2018-04-10,0.989987,0.996630,0.996630,0.989987
2018-04-11,0.984797,0.996892,0.996892,0.984797
2018-04-12,0.992899,0.998886,0.998886,0.992899
2018-04-13,0.989987,0.998291,0.998291,0.989987
2018-04-16,0.998127,1.001888,1.001888,0.998127
2018-04-17,1.008805,1.008735,1.008735,1.008805
2018-04-18,1.009552,1.008674,1.008674,1.009552
2018-04-19,1.003951,1.004023,1.004023,1.003951
2018-04-20,0.995438,0.998067,0.998067,0.995438
2018-04-23,0.995289,0.996881,0.996881,0.995289
2018-04-24,0.981885,0.990629,0.990629,0.981885
2018-04-25,0.984312,0.989712,0.989712,0.984312
2018-04-26,0.994318,0.996429,0.996429,0.994318
2018-04-27,0.995252,0.997913,0.997913,0.995252
2018-04-30,0.987597,0.994248,0.994248,0.987597
2018-05-01,0.989353,0.996349,0.996349,0.989353
2018-05-02,0.982706,0.995465,0.995465,0.982706
2018-05-03,0.980541,0.995106,0.995106,0.980541
2018-05-04,0.993235,1.002183,1.002183,0.993235
2018-05-07,0.996596,1.005322,1.005322,0.996596
2018-05-08,0.996596,1.006099,1.006099,0.996596
2018-05-09,1.006229,1.008939,1.008939,1.006229
2018-05-10,1.015638,1.014472,1.014472,1.015638
2018-05-11,1.018736,1.014930,1.014930,1.018736
2018-05-14,1.019222,1.013567,1.013567,1.019222
2018-05-15,1.012203,1.007219,1.007219,1.012203
2018-05-16,1.016459,1.010118,1.010118,1.016459
2018-05-17,1.015600,1.009737,1.009737,1.015600
2018-05-18,1.013061,1.010207,1.010207,1.013061
2018-05-21,1.020678,1.013344,1.013344,1.020678
2018-05-22,1.017841,1.011401,1.011401,1.017841
2018-05-23,1.020641,1.015124,1.015124,1.020641
2018-05-24,1.018550,1.017064,1.017064,1.018550
2018-05-25,1.016123,1.017534,1.017534,1.016123
2018-05-29,1.004437,1.018531,1.018531,1.004437
2018-05-30,1.017841,1.022401,1.022401,1.017841
2018-05-31,1.011605,1.019421,1.019421,1.011605
2018-06-01,1.021537,1.023166,1.023166,1.021537
2018-06-04,1.026391,1.024976,1.024976,1.026391
2018-06-05,1.027137,1.027355,1.027355,1.027137
2018-06-06,1.035725,1.029392,1.029392,1.035725
2018-06-07,1.035613,1.028411,1.028411,1.035613
2018-06-08,1.038674,1.029021,1.029021,1.038674
2018-06-11,1.040056,1.030233,1.030233,1.040056
2018-06-12,1.041400,1.031858,1.031858,1.041400
2018-06-13,1.038077,1.030966,1.030966,1.038077
2018-06-14,1.040691,1.037395,1.037395,1.040691
2018-06-15,1.039363,1.034231,1.034231,1.039363
2018-06-18,1.037225,1.034117,1.034117,1.037225
2018-06-19,1.033250,1.033809,1.033809,1.033250
2018-06-20,1.035012,1.034703,1.034703,1.035012
2018-06-21,1.028524,1.030821,1.030821,1.028524
2018-06-22,1.030399,1.030075,1.030075,1.030399
2018-06-25,1.016373,1.021439,1.021439,1.016373
2018-06-26,1.018623,1.023427,1.023427,1.018623
2018-06-27,1.010185,1.018980,1.018980,1.010185
2018-06-28,1.015961,1.020708,1.020708,1.015961
2018-06-29,1.017423,1.019732,1.019732,1.017423
2018-07-02,1.019598,1.021283,1.021283,1.019598
2018-07-03,1.015998,1.021447,1.021447,1.015998
2018-07-05,1.024287,1.027119,1.027119,1.024287
2018-07-06,1.032950,1.032071,1.032071,1.032950
2018-07-09,1.042251,1.035392,1.035392,1.042251
2018-07-10,1.046001,1.035145,1.035145,1.046001
2018-07-11,1.038350,1.031737,1.031737,1.038350
2018-07-12,1.047764,1.037573,1.037573,1.047764
2018-07-13,1.048589,1.036928,1.036928,1.048589
2018-07-16,1.047651,1.034828,1.034828,1.047651
2018-07-17,1.051889,1.035873,1.035873,1.051889
2018-07-18,1.054102,1.036014,1.036014,1.054102
2018-07-19,1.050127,1.036266,1.036266,1.050127
2018-07-20,1.048927,1.033482,1.033482,1.048927
2018-07-23,1.050877,1.032142,1.032142,1.050877
2018-07-24,1.056165,1.032831,1.032831,1.056165
2018-07-25,1.065166,1.036955,1.036955,1.065166
2018-07-26,1.062653,1.034644,1.034644,1.062653
2018-07-27,1.055453,1.028825,1.028825,1.055453
2018-07-30,1.049940,1.023766,1.023766,1.049940
2018-07-31,1.055115,1.028912,1.028912,1.055115
2018-08-01,1.053352,1.027163,1.027163,1.053352
2018-08-02,1.059090,1.031385,1.031385,1.059090
2018-08-03,1.063628,1.033429,1.033429,1.063628
2018-08-06,1.067529,1.035534,1.035534,1.067529
2018-08-07,1.071054,1.036391,1.036391,1.071054
2018-08-08,1.070605,1.036669,1.036669,1.070605
2018-08-09,1.069141,1.038550,1.038550,1.069141
2018-08-10,1.061978,1.037780,1.037780,1.061978
2018-08-13,1.058003,1.033647,1.033647,1.058003
2018-08-14,1.064754,1.037651,1.037651,1.064754
2018-08-15,1.056803,1.031038,1.031038,1.056803
2018-08-16,1.065354,1.034038,1.034038,1.065354
2018-08-17,1.069104,1.036130,1.036130,1.069104
2018-08-20,1.071392,1.038156,1.038156,1.071392
2018-08-21,1.073905,1.040040,1.040040,1.073905
2018-08-22,1.073267,1.041457,1.041457,1.073267
2018-08-23,1.071842,1.040381,1.040381,1.071842
2018-08-24,1.078293,1.045837,1.045837,1.078293
2018-08-27,1.086806,1.047946,1.047946,1.086806
2018-08-28,1.087332,1.046269,1.046269,1.087332
2018-08-29,1.093182,1.049843,1.049843,1.093182
2018-08-30,1.088756,1.048436,1.048436,1.088756
2018-08-31,1.088794,1.049527,1.049527,1.088794
2018-09-04,1.086919,1.046673,1.046673,1.086919
2018-09-05,1.083993,1.043366,1.043366,1.083993
2018-09-06,1.080730,1.041548,1.041548,1.080730
2018-09-07,1.078630,1.039209,1.039209,1.078630
2018-09-10,1.080506,1.040576,1.040576,1.080506
2018-09-11,1.084068,1.041555,1.041555,1.084068
2018-09-12,1.084331,1.042211,1.042211,1.084331
2018-09-13,1.090744,1.044238,1.044238,1.090744
2018-09-14,1.090932,1.043452,1.043452,1.090932
2018-09-17,1.085156,1.038903,1.038903,1.085156
2018-09-18,1.091044,1.039998,1.039998,1.091044
2018-09-19,1.092207,1.038881,1.038881,1.092207
2018-09-20,1.101058,1.043403,1.043403,1.101058
2018-09-21,1.100052,1.041163,1.041163,1.100052
2018-09-24,1.096397,1.040056,1.040056,1.096397
2018-09-25,1.095381,1.040429,1.040429,1.095381
